Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo
2025-10-15 17:38:56,2025-10-15 16:14:59,2025-10-15 16:14:59,385349,862689070136657,3505,GTSPD,4.18,,698407,13951,81,00,22,,,11,1,0724,0005,BFF7,068FF106,112.8,303,535.6,-23.469713,-49.974812,793.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 17:38:55,2025-10-15 16:14:51,2025-10-15 16:14:51,385349,862689070136657,3504,GTSPD,4.18,,698407,14008,81,00,22,,,13,1,0724,0005,BFF7,068FF106,109.0,304,540.5,-23.470988,-49.972808,793.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 16:15:37,2025-10-15 16:14:51,2025-10-15 16:14:51,385349,862689070136657,3504,GTSPD,4.18,,698407,14008,81,00,22,,,13,1,0724,0005,BFF7,068FF106,109.0,304,540.5,-23.470988,-49.972808,793.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 16:14:17,2025-10-15 16:14:16,2025-10-15 16:14:16,385349,862689070136657,3503,GTSPD,4.18,,698407,13984,81,00,22,,,12,1,0724,0005,BFF7,068FF106,110.4,271,565.7,-23.475555,-49.963698,792.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 16:14:04,2025-10-15 16:14:04,2025-10-15 16:14:04,385349,862689070136657,3502,GTSPD,4.18,,698407,13992,81,00,22,,,13,1,0724,0005,BFF7,068FF106,107.4,271,566.2,-23.475700,-49.960120,792.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 16:13:51,2025-10-15 16:13:51,2025-10-15 16:13:50,385349,862689070136657,3501,GTSPD,4.18,,698407,13984,81,00,22,,,11,1,0724,0005,BFF7,068FF106,111.1,292,567.9,-23.476193,-49.955913,791.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 16:12:35,2025-10-15 16:12:34,2025-10-15 16:12:30,385349,862689070136657,3499,GTERI,4.18,00008200,698407,13967,81,00,22,,,14,1,0724,0005,BFF7,068FF106,64.7,286,520.0,-23.487367,-49.945463,790.2,,31,0,2,3,,,,,,,,,,,,,,,,1,84.4,289,557.8,-49.938375,-23.487783,2025-10-15 16:11:47,14,789.4,10,+RESP:
2025-10-15 16:09:35,2025-10-15 16:09:34,2025-10-15 16:09:30,385349,862689070136657,3496,GTERI,4.18,00008200,698407,13976,81,00,22,,,13,1,0724,0005,0607,C3DE,27.2,253,627.6,-23.499755,-49.929097,787.2,,11,0,1,1800,,,,,,,,,,,,,,,,1,31.0,250,627.6,-49.928395,-23.499545,2025-10-15 16:09:21,12,787.2,10,+RESP:
2025-10-15 16:07:41,2025-10-15 16:06:35,2025-10-15 16:06:35,385349,862689070136657,3495,GTERI,4.13,00008200,698407,13927,81,00,21,,,7,1,0724,0005,0607,4EAE,2.0,41,616.8,-23.498635,-49.923988,786.7,,15,0,1,900,,,,,,,,,,,,,,,,1,2.0,41,616.8,-49.923988,-23.498635,2025-10-15 16:06:35,7,786.7,10,+RESP:
2025-10-15 16:07:40,2025-10-15 16:06:19,2025-10-15 15:18:29,385349,862689070136657,3493,GTIGN,4.12,,698407,13018,81,00,21,,6326,9,1,0724,0005,0607,C3DE,0.0,340,614.8,-23.498648,-49.924058,786.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 15:20:51,2025-10-15 15:20:49,2025-10-15 15:18:29,385349,862689070136657,3492,GTERI,4.14,00008200,698407,13066,80,00,11,,,9,1,0724,0005,0607,C3DE,0.0,340,614.8,-23.498648,-49.924058,786.7,,13,0,1,1800,,,,,,,,,,,,,,,,1,0.0,340,614.8,-49.924058,-23.498648,2025-10-15 15:18:29,9,786.7,10,+RESP:
2025-10-15 14:20:55,2025-10-15 14:20:54,2025-10-15 14:20:54,385349,862689070136657,3491,GTERI,4.19,00008200,698407,12769,80,00,12,,,9,1,0724,0005,0607,C3DE,0.0,340,614.8,-23.498648,-49.924058,786.7,,12,0,1,1800,,,,,,,,,,,,,,,,1,0.0,340,614.8,-49.924058,-23.498648,2025-10-15 14:20:54,9,786.7,10,+RESP:
2025-10-15 14:20:54,2025-10-15 14:20:53,2025-10-15 14:20:53,385349,862689070136657,3490,GTIGF,4.19,,698407,12817,80,00,12,352,,9,0,0724,0005,0607,C3DE,0.0,340,614.8,-23.498648,-49.924058,786.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:18:22,2025-10-15 14:18:19,2025-10-15 14:18:15,385349,862689070136657,3488,GTERI,4.19,00008200,698407,13984,81,00,22,,,10,1,0724,0005,0607,C3DE,6.2,65,617.4,-23.498137,-49.923513,786.4,,11,0,1,1800,,,,,,,,,,,,,,,,1,83.4,207,611.0,-49.930757,-23.499360,2025-10-15 14:15:55,12,785.1,10,+RESP:
2025-10-15 14:15:25,2025-10-15 14:15:24,2025-10-15 14:15:24,385349,862689070136657,3486,GTERI,4.16,00008200,698407,13959,81,00,22,,,11,1,0724,0005,0607,C3DE,20.5,77,612.6,-23.497092,-49.930190,784.7,,15,0,1,1800,,,,,,,,,,,,,,,,1,20.5,77,612.6,-49.930190,-23.497092,2025-10-15 14:15:24,11,784.7,10,+RESP:
2025-10-15 14:15:02,2025-10-15 14:15:01,2025-10-15 14:07:12,385349,862689070136657,3484,GTIGN,4.16,,698407,12865,81,00,21,,478,8,0,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:07:13,2025-10-15 14:07:12,2025-10-15 14:07:12,385349,862689070136657,3483,GTERI,4.16,00008200,698407,13163,80,00,12,,,8,1,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,14,0,1,1800,,,,,,,,,,,,,,,,1,4.9,149,619.4,-49.930457,-23.497172,2025-10-15 14:07:12,8,784.7,10,+RESP:
2025-10-15 14:07:04,2025-10-15 14:07:03,2025-10-15 14:05:58,385349,862689070136657,3482,GTIGF,4.17,,698407,13895,80,00,12,10,,0,0,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:06:54,2025-10-15 14:06:53,2025-10-15 14:05:58,385349,862689070136657,3480,GTIGN,4.17,,698407,12938,81,00,21,,56,9,1,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:05:59,2025-10-15 14:05:58,2025-10-15 14:05:58,385349,862689070136657,3479,GTERI,4.17,00008200,698407,12809,80,00,12,,,9,1,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,14,0,1,1800,,,,,,,,,,,,,,,,1,4.9,149,619.4,-49.930457,-23.497172,2025-10-15 14:05:58,9,784.7,10,+RESP:
2025-10-15 14:05:58,2025-10-15 14:05:57,2025-10-15 14:05:57,385349,862689070136657,3478,GTIGF,4.17,,698407,13710,80,00,12,1388,,9,0,0724,0005,0607,C3DE,4.9,149,619.4,-23.497172,-49.930457,784.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:05:56,2025-10-15 14:03:29,2025-10-15 14:03:25,385349,862689070136657,3476,GTERI,4.17,00008200,698407,14008,81,00,22,,,13,1,0724,0005,0607,00AA,54.5,330,629.9,-23.510662,-49.920715,782.6,,18,0,1,900,,,,,,,,,,,,,,,,1,109.8,354,685.0,-49.917478,-23.534838,2025-10-15 14:01:09,16,779.8,10,+RESP:
2025-10-15 14:05:55,2025-10-15 14:01:07,2025-10-15 14:01:07,385349,862689070136657,3474,GTSPD,4.17,,698407,14032,81,00,22,,,16,1,0724,0005,0607,00AA,109.5,346,684.3,-23.535390,-49.917392,779.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:05:54,2025-10-15 14:00:53,2025-10-15 14:00:53,385349,862689070136657,3473,GTSPD,4.17,,698407,13992,81,00,22,,,12,1,0724,0005,0607,00AA,113.1,326,662.8,-23.538788,-49.915230,779.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:05:54,2025-10-15 14:00:29,2025-10-15 14:00:25,385349,862689070136657,3472,GTERI,4.17,00008200,698407,13992,81,00,22,,,11,1,0724,0005,0607,00AA,75.4,331,648.6,-23.544723,-49.912765,778.6,,18,0,1,900,,,,,,,,,,,,,,,,1,79.7,339,646.3,-49.913113,-23.544018,2025-10-15 14:00:29,11,778.7,10,+RESP:
2025-10-15 14:05:53,2025-10-15 13:57:29,2025-10-15 13:57:25,385349,862689070136657,3469,GTERI,4.17,00008200,698407,14000,81,00,22,,,15,1,0724,0005,BFF7,06902909,68.4,301,629.8,-23.564775,-49.892593,775.5,,13,0,0,0,,,,,,,,,,,,,,,,1,98.7,342,668.3,-49.866302,-23.591342,2025-10-15 13:54:34,14,771.3,10,+RESP:
2025-10-15 14:05:53,2025-10-15 13:54:32,2025-10-15 13:54:32,385349,862689070136657,3468,GTERI,4.17,00008200,698407,13992,81,00,22,,,14,1,,,,,97.2,342,669.3,-23.591843,-49.866140,771.2,,13,0,0,0,,,,,,,,,,,,,,,,1,97.2,342,669.3,-49.866140,-23.591843,2025-10-15 13:54:32,14,771.2,10,+RESP:
2025-10-15 14:05:52,2025-10-15 13:54:32,2025-10-15 13:54:32,385349,862689070136657,3467,GTRTL,4.17,,698407,13992,81,00,22,,,14,1,,,,,97.2,342,669.3,-23.591843,-49.866140,771.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 14:05:52,2025-10-15 13:53:37,2025-10-15 13:53:36,385349,862689070136657,3466,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 14:05:51,2025-10-15 13:51:42,2025-10-15 13:51:37,385349,862689070136657,3465,GTERI,4.17,00008200,698407,14032,81,00,22,,,13,1,0724,0005,0607,4EFF,99.3,351,703.0,-23.625700,-49.841810,766.9,,10,0,1,1800,,,,,,,,,,,,,,,,1,107.2,332,661.7,-49.841180,-23.632847,2025-10-15 13:51:08,15,766.0,10,+BUFF:
2025-10-15 14:05:51,2025-10-15 13:48:42,2025-10-15 13:48:37,385349,862689070136657,3463,GTERI,4.17,00008200,698407,13976,81,00,22,,,15,1,0724,0005,BFF7,0690940A,0.0,52,644.7,-23.643700,-49.840808,764.4,,7,0,2,28,,,,,,,,,,,,,,,,1,94.8,0,685.0,-49.846032,-23.658972,2025-10-15 13:46:35,16,762.3,10,+BUFF:
2025-10-15 14:05:50,2025-10-15 13:45:42,2025-10-15 13:45:37,385349,862689070136657,3460,GTERI,4.17,00008200,698407,14024,81,00,22,,,17,1,0724,0005,BFF7,0690940A,92.9,303,686.9,-23.669932,-49.840212,760.9,,31,0,2,28,,,,,,,,,,,,,,,,1,104.5,247,671.2,-49.813558,-23.670322,2025-10-15 13:43:02,18,757.7,10,+BUFF:
2025-10-15 13:50:15,2025-10-15 13:42:45,2025-10-15 13:42:44,385349,862689070136657,3458,GTERI,4.17,00008200,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,0690940A,78.0,198,668.1,-23.668197,-49.809483,757.2,,7,0,2,28,,,,,,,,,,,,,,,,1,78.0,198,668.1,-49.809483,-23.668197,2025-10-15 13:42:44,14,757.2,10,+RESP:
2025-10-15 13:50:15,2025-10-15 13:42:45,2025-10-15 13:42:44,385349,862689070136657,3457,GTRTL,4.17,,698407,14000,81,00,22,,,14,1,0724,0005,BFF7,0690940A,78.0,198,668.1,-23.668197,-49.809483,757.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 13:50:14,2025-10-15 13:41:51,2025-10-15 13:41:50,385349,862689070136657,3455,GTSPD,4.17,,698407,14008,81,00,22,,,16,1,0724,0003,A21E,01502435,106.1,225,624.0,-23.657025,-49.805695,756.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 13:50:14,2025-10-15 13:41:49,2025-10-15 13:41:48,385349,862689070136657,3454,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 13:50:14,2025-10-15 13:41:46,2025-10-15 13:41:45,385349,862689070136657,3453,GTSPD,4.17,,698407,14008,81,00,22,,,16,1,0724,0003,A21E,01502435,112.0,222,621.6,-23.656058,-49.804593,756.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 13:50:14,2025-10-15 13:41:32,2025-10-15 13:41:31,385349,862689070136657,3452,GTSPD,4.17,,698407,14008,81,00,22,,,16,1,0724,0003,A21E,01502435,105.8,202,595.1,-23.652995,-49.802143,755.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 13:50:14,2025-10-15 13:40:50,2025-10-15 13:40:49,385349,862689070136657,3451,GTSPD,4.17,,698407,14008,81,00,22,,,17,1,0724,0003,A21E,01502435,115.2,199,660.7,-23.641650,-49.798345,754.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:
2025-10-15 13:50:13,2025-10-15 13:39:24,2025-10-15 13:39:19,385349,862689070136657,3450,GTERI,4.17,00008200,698407,14024,81,00,22,,,17,1,0724,0003,A21E,01502435,69.3,201,719.5,-23.631553,-49.785488,752.5,,0,0,3,1,,,,,,,,,,,,,,,,1,103.7,235,735.4,-49.776532,-23.624297,2025-10-15 13:37:59,17,751.2,10,+BUFF:
2025-10-15 13:50:13,2025-10-15 13:36:24,2025-10-15 13:36:19,385349,862689070136657,3449,GTERI,4.17,00008200,698407,14024,81,00,22,,,16,1,0724,0003,A21E,01502435,69.7,269,697.6,-23.614365,-49.759943,748.9,,5,0,3,1,,,,,,,,,,,,,,,,1,100.9,340,641.0,-49.735603,-23.623527,2025-10-15 13:33:58,17,745.8,10,+BUFF:
2025-10-15 13:50:13,2025-10-15 13:33:24,2025-10-15 13:33:19,385349,862689070136657,3447,GTERI,4.18,00008200,698407,13992,81,00,22,,,16,1,0724,0005,0607,27DF,103.5,258,632.9,-23.625022,-49.728593,744.9,,6,0,0,0,,,,,,,,,,,,,,,,1,108.0,257,624.7,-49.727148,-23.624763,2025-10-15 13:33:14,17,744.7,10,+BUFF:
2025-10-15 13:50:13,2025-10-15 13:30:24,2025-10-15 13:30:19,385349,862689070136657,3446,GTERI,4.19,00008200,698407,14008,81,00,22,,,18,1,0724,0005,9D16,0227440B,77.8,260,616.8,-23.620582,-49.692742,740.9,,7,0,2,28,,,,,,,,,,,,,,,,1,81.6,262,612.0,-49.691057,-23.620318,2025-10-15 13:30:11,18,740.6,10,+BUFF:
2025-10-15 13:50:13,2025-10-15 13:27:24,2025-10-15 13:27:19,385349,862689070136657,3445,GTERI,4.19,00008200,698407,14008,81,00,22,,,16,1,0724,0005,0607,4E62,60.5,269,503.0,-23.614007,-49.659747,737.2,,20,0,0,0,,,,,,,,,,,,,,,,1,86.2,239,495.7,-49.657033,-23.614233,2025-10-15 13:27:05,16,736.9,10,+BUFF:
2025-10-15 13:41:25,2025-10-15 13:24:24,2025-10-15 13:24:19,385349,862689070136657,3442,GTERI,4.18,00008200,698407,14008,81,00,22,,,19,1,0724,0005,0607,4E62,36.1,224,535.7,-23.607902,-49.631395,733.9,,20,0,1,900,,,,,,,,,,,,,,,,1,36.1,224,535.7,-49.631395,-23.607902,2025-10-15 13:24:19,18,733.9,10,+RESP:
2025-10-15 13:40:18,2025-10-15 13:21:24,2025-10-15 13:21:19,385349,862689070136657,3440,GTERI,4.18,00008200,698407,13903,81,00,21,,,16,1,0724,0005,0607,4E62,0.0,223,527.6,-23.606332,-49.629903,733.7,,25,0,1,900,,,,,,,,,,,,,,,,1,0.0,223,527.6,-49.629903,-23.606332,2025-10-15 13:21:23,16,733.7,10,+RESP:
2025-10-15 13:39:13,2025-10-15 13:18:24,2025-10-15 13:18:19,385349,862689070136657,3437,GTERI,4.18,00008200,698407,13935,81,00,21,,,17,1,0724,0005,0607,4E62,0.0,223,527.6,-23.606332,-49.629903,733.7,,25,0,1,900,,,,,,,,,,,,,,,,1,25.8,214,526.4,-49.629862,-23.606392,2025-10-15 13:15:37,15,733.7,10,+RESP:
2025-10-15 13:38:07,2025-10-15 13:15:24,2025-10-15 13:15:24,385349,862689070136657,3435,GTERI,4.13,00008200,698407,13943,81,00,22,,,13,1,0724,0005,0607,4E62,10.0,199,533.9,-23.605742,-49.629395,733.6,,26,0,1,900,,,,,,,,,,,,,,,,1,10.0,199,533.9,-49.629395,-23.605742,2025-10-15 13:15:24,13,733.6,10,+RESP:
2025-10-15 13:38:03,2025-10-15 13:15:13,2025-10-15 13:01:18,385349,862689070136657,3433,GTIGN,4.13,,698407,12849,81,00,22,,836,13,1,0724,0005,0607,4E62,0.0,222,523.1,-23.605542,-49.629295,733.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 13:04:31,2025-10-15 13:01:18,2025-10-15 13:01:18,385349,862689070136657,3432,GTERI,4.18,00008200,698407,12913,80,00,12,,,13,1,0724,0005,0607,4E62,0.0,222,523.1,-23.605542,-49.629295,733.6,,24,0,1,900,,,,,,,,,,,,,,,,1,0.0,222,523.1,-49.629295,-23.605542,2025-10-15 13:01:18,13,733.6,10,+RESP:
2025-10-15 13:04:30,2025-10-15 13:01:17,2025-10-15 13:01:17,385349,862689070136657,3431,GTIGF,4.18,,698407,13774,80,00,12,130,,12,0,0724,0005,0607,4E62,0.0,222,523.1,-23.605542,-49.629295,733.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 13:02:55,2025-10-15 12:59:22,2025-10-15 12:59:22,385349,862689070136657,3429,GTERI,4.12,00008200,698407,13959,81,00,22,,,12,1,0724,0005,0607,4E62,11.4,9,508.0,-23.601328,-49.627603,733.1,,20,0,1,900,,,,,,,,,,,,,,,,1,11.4,9,508.0,-49.627603,-23.601328,2025-10-15 12:59:22,12,733.1,10,+RESP:
2025-10-15 12:59:47,2025-10-15 12:59:07,2025-10-15 12:36:20,385349,862689070136657,3427,GTIGN,4.12,,698407,12817,81,00,22,,1368,17,1,0724,0005,0607,4E62,0.0,138,502.0,-23.601558,-49.627622,733.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 12:38:35,2025-10-15 12:36:20,2025-10-15 12:36:20,385349,862689070136657,3426,GTERI,4.17,00008200,698407,12720,80,00,12,,,17,1,0724,0005,0607,4E63,0.0,138,502.0,-23.601558,-49.627622,733.1,,22,0,1,900,,,,,,,,,,,,,,,,1,0.0,138,502.0,-49.627622,-23.601558,2025-10-15 12:36:20,17,733.1,10,+RESP:
2025-10-15 12:38:33,2025-10-15 12:36:19,2025-10-15 12:36:19,385349,862689070136657,3425,GTIGF,4.17,,698407,12793,80,00,12,4491,,17,0,0724,0005,0607,4E63,0.0,138,502.0,-23.601558,-49.627622,733.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:
2025-10-15 12:38:32,2025-10-15 12:33:53,2025-10-15 12:33:49,385349,862689070136657,3423,GTERI,4.17,00008200,698407,13992,81,00,21,,,14,1,0724,0005,0607,4E63,0.0,15,503.2,-23.601570,-49.627643,733.1,,22,0,1,900,,,,,,,,,,,,,,,,1,0.0,15,503.2,-49.627643,-23.601570,2025-10-15 12:33:53,14,733.2,10,+RESP:
2025-10-15 12:38:27,2025-10-15 12:32:56,,385349,862689070136657,3422,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:25,2025-10-15 12:32:56,,385349,862689070136657,3421,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:23,2025-10-15 12:32:56,,385349,862689070136657,3420,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:20,2025-10-15 12:32:56,,385349,862689070136657,3419,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:18,2025-10-15 12:32:56,,385349,862689070136657,3418,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:16,2025-10-15 12:32:56,,385349,862689070136657,3417,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:13,2025-10-15 12:32:56,,385349,862689070136657,3416,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:11,2025-10-15 12:32:56,,385349,862689070136657,3415,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:09,2025-10-15 12:32:56,,385349,862689070136657,3414,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:06,2025-10-15 12:32:56,,385349,862689070136657,3413,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:04,2025-10-15 12:32:56,,385349,862689070136657,3412,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:02,2025-10-15 12:32:56,,385349,862689070136657,3411,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:38:00,2025-10-15 12:32:56,,385349,862689070136657,3410,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:57,2025-10-15 12:32:56,,385349,862689070136657,3409,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:55,2025-10-15 12:32:56,,385349,862689070136657,3408,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:53,2025-10-15 12:32:52,,385349,862689070136657,3407,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:50,2025-10-15 12:32:52,,385349,862689070136657,3406,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:48,2025-10-15 12:32:52,,385349,862689070136657,3405,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:46,2025-10-15 12:32:52,,385349,862689070136657,3404,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:44,2025-10-15 12:32:52,,385349,862689070136657,3403,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:41,2025-10-15 12:32:52,,385349,862689070136657,3402,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:39,2025-10-15 12:32:52,,385349,862689070136657,3401,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:37,2025-10-15 12:32:52,,385349,862689070136657,3400,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:34,2025-10-15 12:32:52,,385349,862689070136657,3399,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:32,2025-10-15 12:32:52,,385349,862689070136657,3398,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:30,2025-10-15 12:32:52,,385349,862689070136657,3397,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:28,2025-10-15 12:32:51,,385349,862689070136657,3396,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:25,2025-10-15 12:32:51,,385349,862689070136657,3395,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:23,2025-10-15 12:32:51,,385349,862689070136657,3394,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:21,2025-10-15 12:32:51,,385349,862689070136657,3393,GTCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:18,2025-10-15 12:32:51,,385349,862689070136657,3392,GTCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 12:37:17,2025-10-15 12:30:53,2025-10-15 12:30:49,385349,862689070136657,3390,GTERI,4.17,00008200,698407,13951,81,00,22,,,14,1,0724,0005,0607,4E62,0.0,38,521.1,-23.604505,-49.628787,732.8,,22,0,1,900,,,,,,,,,,,,,,,,1,60.7,51,542.8,-49.633367,-23.609692,2025-10-15 12:27:55,16,732.1,10,+BUFF:
2025-10-15 12:37:16,2025-10-15 12:27:53,2025-10-15 12:27:49,385349,862689070136657,3387,GTERI,4.17,00008200,698407,14016,81,00,22,,,16,1,,,,,61.2,60,547.8,-23.610200,-49.634180,732.0,,0,0,0,0,,,,,,,,,,,,,,,,1,100.8,76,556.2,-49.660512,-23.614180,2025-10-15 12:25:37,10,729.0,10,+BUFF:
2025-10-15 12:37:15,2025-10-15 12:24:57,2025-10-15 12:24:57,385349,862689070136657,3386,GTERI,4.17,00008200,698407,13992,81,00,22,,,15,1,,,,,71.7,68,560.5,-23.617588,-49.668027,728.1,,0,0,0,0,,,,,,,,,,,,,,,,1,71.7,68,560.5,-49.668027,-23.617588,2025-10-15 12:24:57,15,728.1,10,+BUFF:
